id,name,artists,year,popularity,key,tempo,acousticness,duration_ms,danceability,energy,explicit,instrumentalness,liveness,loudness,mode,speechiness,valence
19P6cJstaoQJHtHW3HOGcg,The Rest of Our Life,"['Tim McGraw', 'Faith Hill']",2017,66,2,119.921,0.65,225360,0.617,0.468,0,0,0.141,-6.908,1,0.0291,0.333
4wFUdSCer8bdQsrp1M90sa,Highway Don't Care,"['Tim McGraw', 'Taylor Swift', 'Keith Urban']",2013,66,2,158.061,0.0216,276880,0.47,0.79,0,0,0.0863,-5.352,1,0.039,0.495
0MT21PlGXvd67TNk3ski6c,Better Than I Used To Be,['Tim McGraw'],2012,51,5,138.154,0.175,201000,0.452,0.566,0,1.24E-05,0.0888,-5.964,1,0.0292,0.407
2iTRea118VRKRUzrGjjlHP,Don't Take The Girl,['Tim McGraw'],2010,53,0,204.263,0.279,249360,0.439,0.454,0,0,0.123,-8.669,1,0.0308,0.354
2D2tn77f5ZrADmf8h4zR3t,Felt Good On My Lips,['Tim McGraw'],2010,48,3,136.001,0.024,277400,0.56,0.869,0,2.94E-06,0.136,-3.804,1,0.0387,0.519
2ZekuYUoEIBrUwHOY0gcgB,How I'll Always Be,['Tim McGraw'],2015,54,2,93.035,0.312,213453,0.578,0.825,0,1.40E-05,0.0912,-4.693,1,0.0331,0.654
4Pn0JlCUusD2QHjADuOzuV,Humble And Kind,['Tim McGraw'],2015,69,11,100.956,0.679,259267,0.355,0.48,0,2.28E-06,0.12,-7.31,1,0.0282,0.137
3YuvAPidBWldqjagOryo40,I Called Mama,['Tim McGraw'],2020,65,2,86.186,0.589,211577,0.501,0.63,0,4.33E-06,0.151,-7.018,1,0.0329,0.542
28efjJXBm1CuCmqle5HK2w,Just To See You Smile,['Tim McGraw'],2014,51,6,94.342,0.127,215173,0.492,0.823,0,0,0.0523,-8.526,1,0.0297,0.702
5wZv3YevrrMZBlNrUTI4Yd,Last Dollar (Fly Away),['Tim McGraw'],2010,47,4,207.676,0.206,237120,0.48,0.621,0,0,0.134,-4.814,1,0.0372,0.713
5uaTGZyDMK1iZ9eW1qeBEX,Live Like You Were Dying,['Tim McGraw'],2010,56,7,159.929,0.492,300333,0.416,0.546,0,0,0.0845,-7.728,1,0.0297,0.418
3JEPfsHlaIfPsB6I8BY4Sl,My Best Friend,['Tim McGraw'],2014,52,9,147.715,0.12,279867,0.444,0.484,0,0,0.135,-8.311,1,0.0289,0.263
3dNhdwu8RcaVdrDZ1cAtzx,My Little Girl,['Tim McGraw'],2016,57,0,144.686,0.351,218560,0.457,0.636,0,7.01E-06,0.111,-3.41,1,0.0262,0.238
7a0joWRrLhlaJMSd2rqaMW,My Little Girl - from the motion picture My Friend Flicka,['Tim McGraw'],2014,52,0,144.476,0.247,223533,0.498,0.635,0,3.42E-05,0.133,-3.516,1,0.0256,0.228
0Bn3zS1aaIhrMu4OFMnApX,My Next Thirty Years,['Tim McGraw'],2010,46,5,98.866,0.265,217733,0.605,0.804,0,4.93E-06,0.345,-7.521,1,0.0363,0.601
3ZHjQSfJ46zjFbt79MAqD2,One Of Those Nights,['Tim McGraw'],2013,48,7,127.046,0.0114,236520,0.525,0.776,0,0,0.117,-5.598,1,0.0321,0.413
4C5pVpypNmXpSN42rIqmpK,Please Remember Me,['Tim McGraw'],2010,47,1,75.88,0.177,296333,0.465,0.54,0,2.82E-06,0.106,-7.097,1,0.0277,0.234
4ns2xaym21aBOOUN1vaBPJ,Real Good Man,['Tim McGraw'],2015,53,2,89.93,0.00986,254600,0.56,0.827,0,1.13E-05,0.328,-5.393,1,0.0266,0.639
2gFBNU0hoprOypWeEU5D1p,She's My Kind Of Rain,['Tim McGraw'],2014,49,0,75.999,0.13,255973,0.472,0.588,0,0,0.151,-8.374,1,0.0254,0.314
3LbvNFkqDTrE1liGMmZBDL,Shotgun Rider,['Tim McGraw'],2014,60,7,167.998,0.126,235387,0.468,0.904,0,3.89E-06,0.165,-4.574,1,0.0494,0.7
1zG6cEmeo4rv7Old8XD7vC,Something Like That,['Tim McGraw'],2010,56,5,171.8,0.378,183733,0.507,0.85,0,0,0.0567,-5.679,1,0.0472,0.847
29AR5X5yKPd4DBIAiqUMDy,Southern Girl,['Tim McGraw'],2013,55,7,110.04,0.0407,255480,0.731,0.772,0,0,0.449,-4.559,1,0.0258,0.928
1R9tieT3ZujuJ77a9U5wR3,Southern Voice,['Tim McGraw'],2010,45,9,112.051,0.0446,242427,0.63,0.877,0,0,0.113,-4.106,1,0.0321,0.758
7gHoT3JZocCWKWkMWvAGix,The Cowboy In Me,['Tim McGraw'],2010,49,2,71.92,0.076,244507,0.488,0.569,0,1.06E-06,0.0796,-7.323,1,0.0294,0.153
1s3ADRSddQ3Ca1GR0rsI8W,Thought About You,['Tim McGraw'],2019,61,2,121.015,0.24,225694,0.563,0.745,0,4.96E-05,0.11,-4.753,1,0.0288,0.28
4pdoeoOQSu6DNznlfNc5FP,Top Of The World,['Tim McGraw'],2015,51,8,141.217,0.29,233973,0.675,0.791,0,0,0.485,-5.64,1,0.0383,0.943
3crxySebCike4UZq4SvzxT,Truck Yeah,['Tim McGraw'],2012,52,7,97.973,0.114,208400,0.608,0.931,0,0,0.067,-3.278,1,0.0336,0.768
3vsKVgsF2Ax03wXt3J5EqU,Truck Yeah,['Tim McGraw'],2013,50,7,97.994,0.108,209013,0.615,0.92,0,0,0.102,-4.167,1,0.032,0.776
2R0eqSxBNxlKmfLjAwaj0C,When The Stars Go Blue,['Tim McGraw'],2014,49,10,181.64,0.357,235280,0.445,0.682,0,7.28E-06,0.109,-6.686,1,0.0289,0.631
4tE2mbW2qM0PGOj7yZzvqO,Where The Green Grass Grows,['Tim McGraw'],2010,46,7,159.699,0.198,201600,0.479,0.698,0,0,0.126,-7.914,1,0.0277,0.673
57Wjcff1bw8TueYvFip4NN,Monsters,"['Timeflies', 'Katie Sky']",2014,52,1,88.262,0.0195,225293,0.613,0.765,1,0,0.039,-3.909,1,0.0984,0.534
6cREm4bV7V79Yxdilx9HDo,Once In a While,['Timeflies'],2016,63,0,105.021,0.00758,215160,0.786,0.687,1,0,0.619,-5.914,1,0.141,0.345
1aPqexHVW20OTamBHdWWVL,Undress Rehearsal,['Timeflies'],2015,57,11,122.997,0.00456,214787,0.953,0.652,0,0,0.0287,-4.159,0,0.0849,0.73
4rKMHsVEAGTsA7hpKXnWrM,I Dont Wanna Know Her,['Timmies'],2017,60,9,109.934,0.602,122205,0.835,0.288,0,0.00461,0.352,-14.701,0,0.341,0.359
49gXK8uoqUEHgzzHdkELMh,Loosing Interest,['Timmies'],2017,68,10,113.952,0.51,117917,0.927,0.198,0,0.118,0.224,-13.635,0,0.0922,0.764
6tJal2ubceFmw9v0dyixbG,Loosing Interest,['Timmies'],2017,62,10,113.99,0.513,117928,0.927,0.197,0,0.136,0.225,-13.631,0,0.0906,0.766
3rfupJaqyid3F5Fq3WMZp7,Soft Skin,['Timmies'],2017,63,0,106.074,0.844,117748,0.9,0.107,0,0.00454,0.108,-19.516,0,0.13,0.715
1FBuBhNZ8dmjUBWR58UOQv,Tell Me Why I'm Waiting,['Timmies'],2017,72,6,124.008,0.8,123891,0.671,0.277,0,0.000325,0.0657,-11.185,0,0.0549,0.173
6gL6L35dhO6TybdzIg4L0A,Tell Me Why I'm Waiting,['Timmies'],2017,64,6,123.986,0.799,123928,0.671,0.277,0,0.000304,0.0655,-11.185,0,0.0564,0.178
0KTdKLiwmurQgFT7Y9mOM7,You Are Loving,['Timmies'],2017,62,6,99.994,0.874,100812,0.814,0.333,0,3.54E-06,0.615,-11.56,0,0.189,0.387
4f3NHOxgC8Bg21IJBg4cZ3,Freaks - Radio Edit,"['Timmy Trumpet', 'Savage']",2014,66,4,128.129,0.0136,169160,0.882,0.965,0,0.388,0.206,-0.818,1,0.13,0.759
3jVtllWS5CFFWLQng8sKsr,2 On (feat. ScHoolboy Q),"['Tinashe', 'ScHoolboy Q']",2014,68,9,101.013,0.15,227000,0.742,0.595,1,0,0.111,-7.51,1,0.107,0.431
1kXmApTm4wonqscYBoLwxj,All Hands on Deck,['Tinashe'],2014,55,7,96.992,0.386,221040,0.798,0.532,0,4.31E-05,0.196,-4.329,0,0.0489,0.372
3fMKnwiByu9yfeD5ISn9Et,Like I Used To,['Tinashe'],2018,64,11,159.78,0.571,187537,0.717,0.599,1,8.99E-06,0.102,-6.156,1,0.115,0.385
7D8aQaRzoi9Qzz5yerVK5b,Throw A Fit,['Tinashe'],2018,66,0,150.051,0.00597,158757,0.888,0.586,1,0.0365,0.153,-6.745,1,0.0604,0.401
5e0dZqrrTaoj6AIL7VjnBM,Written in the Stars (feat. Eric Turner),"['Tinie Tempah', 'Eric Turner']",2010,46,7,122.552,0.0526,207600,0.619,0.971,0,0,0.196,-3.045,1,0.13,0.295
61HQWI1Woxup7CnGwVUsdI,Written in the Stars (feat. Eric Turner),"['Tinie Tempah', 'Eric Turner']",2010,56,7,91.017,0.0587,219560,0.644,0.945,1,0,0.184,-3.534,1,0.0717,0.573
4Q4K8fikwOmZYmz82Wco4w,Pass Out,['Tinie Tempah'],2010,46,1,91.1,0.0281,268053,0.693,NA,1,0,0.143,-3.261,1,0.296,0.532
2WjKhXMVuCEJKogp2Gi1lY,Count on You,['Tink'],2014,55,7,86.771,0.578,190427,0.37,0.37,1,6.94E-06,0.118,-11.924,0,0.072,0.301
1ORVLNzJKvmhgO9QFdlh3j,Fuck Around,['Tink'],2020,64,5,106.626,0.437,198493,0.649,0.676,1,0,0.118,-3.795,0,0.152,0.408
1Ktsil4bC4hYRWlqMG4qK3,Million,['Tink'],2015,52,6,122.024,0.0923,271493,0.781,0.628,1,0.00146,0.227,-5.765,0,0.0689,0.362
2mx4wF6IW1mfZmWtENDBUU,Treat Me Like Somebody,['Tink'],2014,67,4,129.387,0.474,238355,0.529,0.36,1,0,0.0446,-10.84,1,0.113,0.553
05GvwwTLLID738BbKN1ze0,Because You Move Me,"['Tinlicker', 'Helsloot']",2017,65,2,122.995,0.691,196375,0.789,0.435,0,0.0418,0.107,-9.506,0,0.149,0.166
0aZgW8Nzg38hN00pEFyIEj,Broke Bitch,['Tiny Meat Gang'],2020,69,8,174.006,0.0186,146207,0.798,0.557,1,0.000947,0.124,-7.4,1,0.175,0.526
1xFfbxmfenEpn4WawGWXiA,Walk Man,['Tiny Meat Gang'],2019,71,4,94.994,0.331,165938,0.928,0.696,1,0.000119,0.121,-4.972,0,0.0866,0.396
20zs5ECJ4on1YqXHiDZkTN,Always Focused,['Tiny Moving Parts'],2014,49,1,142.846,0.00408,160613,0.404,0.766,0,0.00101,0.109,-7.31,1,0.0325,0.528
5e41D8LXqEa0tDNKuM87XP,Dreamsters,['Tipper'],2014,48,0,138.042,0.0369,329000,0.395,0.847,0,0.637,0.624,-6.62,1,0.042,0.208
222CYzFdozaJ8D7TL0Eo0u,The Mop,"['TisaKorean', 'Kblast', 'Huncho Da Rockstar']",2020,65,2,143.988,0.0107,249364,0.846,0.324,0,0,0.0966,-12.434,1,0.667,0.399
7BJny7nQN5bY4EeGVU3kj6,Head in the Ceiling Fan,['Title Fight'],2012,49,9,120.956,0.0679,239547,0.274,0.456,0,0.306,0.133,-7.369,1,0.0438,0.0783
5giBWdb2pJwFl3avFUKGXj,Fabricando Fantasías - Salsa Version,['Tito Nieves'],2010,55,9,91.291,0.26,274653,0.714,0.855,0,0,0.0936,-3.523,1,0.0413,0.931
3u2ingQrmEVBJ6IJ0adpkW,Bajo Perfil,"['Tito Torbellino Jr', 'Tony Aguirre']",2019,68,7,107.458,0.512,199627,0.786,0.667,0,0,0.197,-7.733,1,0.0308,0.893
755mDnwiqFcX1OOATeglOC,No Eres Tu Ahora Soy Yo,['Tito Torbellino'],2014,57,6,117.77,0.591,156453,0.756,0.721,0,0,0.315,-6.629,0,0.117,0.946
5d0NFQJ1O2CUMMtmgjwK3F,Pedron Antraxx,['Tito Torbellino'],2014,54,10,96.482,0.714,173349,0.735,0.758,0,0,0.107,-4.712,1,0.0554,0.944
2klm6F6NIXGoqVbIkxKJPv,Comando X (En Vivo),"['Tito Y Su Torbellino', 'Alfredo Olivas']",2011,56,9,167.047,0.236,251747,0.499,0.858,0,0,0.0978,-6.67,1,0.0964,0.879
0Ld7lnkuiJqBdp0gAHjfRB,Pedron Antrax,['Tito Y Su Torbellino'],2015,52,10,96.464,0.707,173296,0.75,0.77,0,0,0.105,-4.264,1,0.0519,0.933
0GLyqTysS0DFoeKjURtB8s,Unravel,['TK from Ling tosite sigure'],2014,74,7,135.021,0.0495,238360,0.507,0.889,0,0,0.0983,-2.755,0,0.086,0.333
15TaZdhznRBaKzyHLHA9ad,Unravel - Acoustic Version,['TK from Ling tosite sigure'],2015,61,9,84.092,0.829,228834,0.518,0.39,0,0,0.0729,-6.083,1,0.0937,0.311
2yI8omCrTAyrTcK7NRppu7,Ocean (feat. Jacquees),"['TK Kravitz', 'Jacquees']",2018,62,1,133.858,0.268,219437,0.709,0.264,1,0,0.24,-17.696,0,0.186,0.341
5X2I1TVUkchLBggRTCMYem,Slayerr,"['Tm88', 'Lil Uzi Vert']",2019,63,9,144.067,0.162,205460,0.709,0.676,1,0,0.349,-7.369,1,0.329,0.68
41gpULppid9CBknIuRWH6r,Air Conditioner,['Tmsoft’s White Noise Sleep Sounds'],2014,50,10,81.254,0.145,590000,0.132,0.142,0,0.2,0.138,-27.18,0,0.0976,0.0158
5PF1xepiwcsGpRcCN9ikzI,Air Conditioner Ac Fan Sound,['Tmsoft’s White Noise Sleep Sounds'],2013,54,9,0,0.133,590156,0,0.312,0,0.844,0.134,-15.062,0,0,0
575DZcL4PtBm3qoFdilkq8,Box Fan Sound,['Tmsoft’s White Noise Sleep Sounds'],2013,67,4,0,0.15,589972,0,2.03E-05,0,0.204,0.112,-25.402,1,0,0
6CPHNCR7fKZMytWrbdY63q,Oscillating Fan Sound,['Tmsoft’s White Noise Sleep Sounds'],2013,51,3,0,0.000939,596259,0,2.02E-05,0,0.689,0.12,-18.305,1,0,0
0Js9hB2I66nJliPIJxzn2R,Higher Ground,"['TNGHT', 'Lunice', 'Hudson Mohawke']",2012,52,6,160.738,0.598,199343,0.711,0.761,0,0.127,0.134,-7.267,1,0.233,0.526
1F1QmI8TMHir9SUFrooq5F,Buff Baby,['tobi lou'],2018,72,5,156.04,0.243,215385,0.734,0.765,1,0,0.101,,1,0.0571,0.512
0eGrwX4kf5sV1faR5tZDp3,Darlin',['tobi lou'],2018,67,9,109.976,0.571,205091,0.866,0.388,1,0,0.1,-11.009,1,0.32,0.556
0gEcmyKlIUoi3sHTFVO1bE,I Was Sad Last Night I'm OK Now,['tobi lou'],2019,63,5,120.99,0.497,190561,0.87,0.637,1,3.15E-05,0.205,-8.368,0,0.0614,0.78
65lskbT8WoXr7GT3YVjRqW,Just Keep Goin',['tobi lou'],2018,69,2,139.967,0.403,312000,0.775,0.412,1,0,0.148,-11.789,1,0.141,0.658
7nnptgmho81M6mKJJFEKrh,Death By Glamour,['Toby Fox'],2016,59,11,148.009,0.00883,134595,0.58,0.878,0,0.879,0.0683,-10.093,0,0.0484,0.944
0xeDaa5RD48c59YGHim78S,Hopes And Dreams,['Toby Fox'],2016,58,0,170.687,0.000274,181286,0.451,0.826,0,0.912,0.0879,-8.745,0,0.0621,0.409
2WpstnkNuH6dUnm3fVLCpU,MEGALOVANIA,['Toby Fox'],2016,68,7,119.999,0.000377,156000,0.724,0.612,0,0.864,0.0387,-9.85,1,0.0529,0.953
4aMrd3aAnuVgGbwdmAQWY4,Shop,['Toby Fox'],2016,59,8,154.918,0.984,50274,0.696,0.3,0,0.624,0.17,-12.647,1,0.0321,0.849
5MiRgE7Yta2jiOkVGHbiQC,Beers Ago,['Toby Keith'],2011,54,0,144.04,0.0284,206640,0.565,0.84,0,0,0.0928,-4.641,1,0.0296,0.742
26bRcXA9qmivWYTPocMlfT,Bullets in the Gun,['Toby Keith'],2010,49,9,120.017,0.339,256613,0.61,0.761,0,1.88E-05,0.0839,-6.022,1,0.0627,0.433
3Q74BN3z8lQIkiBC80zd07,Drinks After Work,['Toby Keith'],2013,47,0,102.507,0.0966,212467,0.67,0.837,0,8.08E-06,0.106,-4.723,1,0.0278,0.805
7Lmwj2fe8MpGXypOuLGO2C,Made in America,['Toby Keith'],2011,63,9,172.126,0.0507,193133,0.497,0.701,0,0,0.103,-5.996,1,0.0306,0.376
4YKAOXyqkKZ5gOZR0AmVMN,Red Solo Cup,['Toby Keith'],2011,67,4,164.17,0.287,223387,0.535,0.56,0,0,0.209,-6.586,1,0.0901,0.785
2CdGhu82tkVWkXDPyJCiwU,Trailerhood,['Toby Keith'],2010,47,7,98.022,0.246,173693,0.663,0.83,0,1.41E-06,0.285,-4.584,1,0.039,0.866
3Ux53Gwh9txPtWaO7AXKZQ,Lejos,['Toby Love'],2013,54,4,124.946,0.594,229973,0.803,0.68,0,1.37E-05,0.101,-5.248,0,0.0406,0.699
5q9ZLBQHuaQd8juV2MtYzc,Tengo un Amor,['Toby Love'],2012,50,8,133.995,0.641,259973,0.754,0.573,0,0,0.331,-6.814,1,0.0313,0.96
6o7yykxavf5uvzP8hWfkFj,Nugget in a Biscuit,['Toby Turner & Tobuscus'],2011,45,1,109.934,0.0829,65455,0.935,0.623,0,0,0.104,-6.587,1,0.208,0.325
3ZQsO0kHzczapEdCrEYG4f,Backseat Driver,"['TobyMac', 'Hollyn', 'Tru']",2015,50,0,101.007,0.0432,201067,0.805,0.827,0,0.000136,0.0348,-3.756,1,0.059,0.84
36g3CdSXU0vBSOW4P1dtsZ,Lights Shine Bright,"['TobyMac', 'Hollyn']",2015,53,8,81.472,0.0232,275587,0.702,0.579,0,0,0.892,-8.406,1,0.206,0.469
7Fu8J4ddQBl9zf1tUbXrMc,Feel It,"['TobyMac', 'Mr. Talkbox']",2015,50,9,114.984,0.0611,279600,0.716,0.893,0,0,0.0673,-5.284,0,0.0545,0.954
2v49NJk4EhgM4xVkNKrfqc,Til The Day I Die,"['TobyMac', 'NF']",2015,53,10,99.979,0.00766,227813,0.658,0.877,0,2.54E-05,0.127,-5.502,0,0.0352,0.346
5QZunYrvUrJs3Mzrjl7fKV,City On Our Knees,['TobyMac'],2010,48,0,155.945,0.0809,266547,0.507,0.77,0,0,0.214,-5.018,1,0.0424,0.482
0x962K1qfbp51oYBj8iIHn,Get Back Up,['TobyMac'],2010,44,5,91.985,0.00207,194627,0.572,0.902,0,0,0.0968,-4.959,0,0.0399,0.712
1NZWiuy0mlnsrcYL2dhKt6,Love Broke Thru,['TobyMac'],2015,57,0,102.98,0.0101,237147,0.672,0.893,0,0,0.0934,-3.984,1,0.0337,0.543
3LEBulRQI5hHe2TUKKswUf,Me Without You,['TobyMac'],2012,53,7,130.027,0.00247,214665,0.775,0.785,0,0,0.0669,-3.503,0,0.0411,0.963
4Opt8AwROn5AXMQ20mNvHq,Move (Keep Walkin’),['TobyMac'],2015,52,5,115.995,0.313,221627,0.708,0.7,0,0,0.276,-5.449,0,0.0324,0.541
7FO6QgfJRKtEwZiYO0dIO9,Speak Life,['TobyMac'],2012,56,9,90.013,0.137,205080,0.65,0.888,0,0,0.0879,-3.35,1,0.0515,0.565
5mYLVplVjmd1GMe2oAhr9O,Steal My Show,['TobyMac'],2012,48,0,104.975,0.0433,215946,0.621,0.881,0,0,0.401,-3.872,1,0.0295,0.622
4bD9z9qa4qg9BhryvYWB7c,Kabira,"['Tochi Raina', 'Rekha Bhardwaj']",2013,64,2,84.032,0.481,223460,0.59,0.555,0,0,0.192,-6.852,1,0.0271,0.191
2pucDx5Wyz9uHCou4wntHa,Inspector Norse,['Todd Terje'],2012,60,7,119.978,0.074,400751,0.912,0.781,0,0.762,0.348,-7.018,0,0.0444,0.89
3dY8y3uZXX0UpDDal2dLhO,"Nails, Hair, Hips, Heels",['Todrick Hall'],2019,67,1,126.017,0.334,236190,0.934,0.614,1,7.70E-06,0.0854,-8.687,1,0.13,0.776
14q1CWouLEjFT6zu5re8hR,Sick Shit,['together PANGEA'],2014,54,0,120.982,3.90E-05,246947,0.263,0.853,1,0.362,0.0839,-4.532,1,0.0727,0.355
71U7k9l1euqfmGMiAddU9O,Too Drunk to Come,['together PANGEA'],2011,45,9,88.609,2.19E-05,150153,0.159,NA,0,0.0217,0.0969,-8.563,1,0.0318,0.657
5cFUhBHUhoV06QFAkZPpOu,Code Red,['Token'],2018,60,10,113.775,0.326,218673,0.801,0.781,1,0,0.191,-6.175,0,0.346,0.667
1HL90u8MrrXtqNonXYN5of,Realla,"['TOKiMONSTA', 'Anderson .Paak']",2014,61,5,129.98,0.451,210449,0.628,0.601,0,0.0228,0.128,-8.452,1,0.0505,0.235
548HwuXDxj3wxRu45e0uf8,Darkest (Dim),"['TOKiMONSTA', 'Gavin Turek']",2011,50,10,86.83,0.0592,309145,0.519,0.551,0,0.437,0.368,-8.436,0,0.0333,0.141
4GNJpWt5msSFBi9yRWZiuj,Smoke & Mirrors,['TOKiMONSTA'],2010,47,9,90.006,0.719,218507,0.649,0.591,0,0.78,0.122,-11.936,0,0.198,0.421
4oxA1ZfTm2QtRj09cBX5SA,Bambi,['Tokyo Police Club'],2010,41,1,140.005,0.00261,166120,0.619,0.85,0,0.0316,0.126,-7.094,0,0.0363,0.789
2St8HeG23Nzp4NYaWTNtuM,THOT!,"['TOKYO’S REVENGE', 'ZEDSU']",2019,69,8,100.023,0.0178,159709,0.946,0.592,1,3.22E-06,0.46,-7.908,1,0.23,0.418
0Q2n5yzl2XRqYbV77tZNYp,GOODMORNINGTOKYO!,['TOKYO’S REVENGE'],2019,79,4,124.918,0.0408,150115,0.907,0.539,1,0,0.253,-7.782,1,0.36,0.664
3yIfEnGku3jurcgBVO6dOF,GOODMORNINGTOKYO!,['TOKYO’S REVENGE'],2019,63,4,124.916,0.0408,150115,0.907,0.539,1,0,0.253,-7.782,1,0.36,0.664
5AvvyeUnd0SAU5PyaLIhVY,Blessed - Avicii Edit,"['Tom Hangs', 'Shermanology']",2012,45,8,125.993,0.0447,189640,0.631,0.925,0,0.0773,0.133,-4.123,0,0.0423,0.414
5ASFhZRvMbgqRZJtSmwzex,Everybody Hates Me,['Tom MacDonald'],2018,62,0,124.892,0.112,208320,0.81,0.582,1,0,0.0526,-5.826,1,0.194,0.497
7DDYWJC7SXLmhfdbXeUrkk,WHITEBOY,['Tom MacDonald'],2018,60,7,85.452,0.224,288000,0.673,0.876,1,0,0.135,-3.79,0,0.332,0.602
02CygBCQOIyEuhNZqHHcNx,It Runs Through Me,"['Tom Misch', 'De La Soul']",2018,68,11,96.916,0.205,261881,0.802,0.607,0,0.000748,0.246,-11.028,0,0.289,0.274
5MChi9fdCbTIWDJPPUuuW6,Beautiful Escape,"['Tom Misch', 'Zak Abel']",2015,65,5,120.004,0.0684,276785,0.944,0.514,0,0.00209,0.103,-7.895,1,0.195,0.331
6pxElwU80zhjbCC77Vn8EI,Movie,['Tom Misch'],2018,67,7,122.043,0.391,357357,0.785,0.379,0,0.0161,0.267,-11.446,1,0.0732,0.182
5snyhxAh55A2wlNRH7VVZJ,Another Love - Zwette Edit,"['Tom Odell', 'Zwette']",2013,66,4,123.998,0.0802,394573,0.87,0.554,0,0.0739,0.115,-5.828,0,0.0635,0.462
3JvKfv6T31zO0ini8iNItO,Another Love,['Tom Odell'],2013,75,4,122.764,0.695,244360,0.445,0.537,1,1.60E-05,0.0944,-8.532,0,0.04,0.131
7otCGmgp9h4CsR2LhwB6gt,Another Love,['Tom Odell'],2013,54,4,122.764,0.695,244360,0.445,0.537,1,1.60E-05,0.0941,-8.532,0,0.04,0.131
6xjxMWGsprmtUVMDaMhgH0,Grow Old with Me,['Tom Odell'],2013,62,7,146.182,0.799,182720,0.504,0.592,1,2.07E-06,0.174,-8.397,1,0.0301,0.39
1xVF9wZZ87uAz0bw6jT4sH,Heal,['Tom Odell'],2013,55,1,73.698,0.952,195240,0.455,0.179,0,0.00056,0.106,-12.938,1,0.0389,0.12
4KlL5Bwlm4yHYxr0B2rHci,Heal,['Tom Odell'],2013,70,1,72.255,0.952,193080,0.444,0.179,0,0.00056,0.107,-12.938,1,0.0396,0.119
0qyQKbbPLaG9FIENFTL7KY,I Should Have Known It,['Tom Petty and the Heartbreakers'],2010,44,0,154.85,0.0357,215613,0.262,0.816,0,0.000105,0.347,-4.154,1,0.0352,0.64
53DoKGKHCae8SekXxqUqys,Something Good Coming,['Tom Petty and the Heartbreakers'],2010,44,7,147.644,0.888,250520,0.336,0.28,0,0.00228,0.111,-13.741,1,0.0322,0.162
7DzktdAh3zTT5Li8vam9tt,While My Guitar Gently Weeps,"['Tom Petty', 'Jeff Lynne', 'Steve Winwood', 'Dhani Harrison', 'Prince']",2011,45,7,121.383,0.287,380587,0.21,0.85,0,0.00607,0.912,-3.694,1,0.0587,0.382
7HNFphOjDJpUGiseV5YvPZ,While My Guitar Gently Weeps,"['Tom Petty', 'Jeff Lynne', 'Steve Winwood', 'Dhani Harrison', 'Prince']",2011,43,7,121.383,0.287,380587,0.21,0.85,0,0.00607,0.912,-3.694,1,0.0587,0.382
5yAu4njFSdM47dfsTkQPZ2,Runnin' Down A Dream,['Tom Petty'],2019,72,9,169.798,0.000596,261813,0.471,0.956,0,0.62,0.624,-6.371,1,0.0403,0.715
2Iyfw8YfKruAagJwGc4G07,It's Ok,['Tom Rosenthal'],2014,67,8,148.191,0.871,191352,0.561,0.111,0,0.205,0.103,-15.11,0,0.0324,0.0607
6lOWoTqVnAWXchddtTH31W,Leave a Light On,['Tom Walker'],2017,73,5,68.976,0.0153,185863,0.586,0.624,0,1.78E-06,0.133,-5.946,1,0.113,0.267
5rAUZy2eDdegBxUVYxePK2,In The End - Mellen Gi Remix,"['Tommee Profitt', 'Fleurie', 'Mellen Gi']",2019,76,7,88.07,0.477,218189,0.618,0.611,0,0.0333,0.162,-6.654,0,0.11,0.224
2JCXcyMXlVywgDJT86wWZW,Querido Tommy,['Tommy Torres'],2012,62,7,141.853,0.676,299787,0.536,0.526,0,0,0.114,-6.794,1,0.0306,0.377
2MsNSKQNQNRklkKFxxvIav,9 and Three Quarters (Run Away),['TOMORROW X TOGETHER'],2019,71,1,128.937,0.0055,211867,0.639,0.756,0,0,0.13,-4.42,1,0.0608,0.532
2qI0Uchpdc2RkzuhbRnnZ8,Can't You See Me?,['TOMORROW X TOGETHER'],2020,77,9,139.925,0.0584,201445,0.59,0.818,0,0,0.205,-2.988,0,0.0771,0.664
32h6yQGn4oAhZ0HRsTMX26,CROWN,['TOMORROW X TOGETHER'],2019,70,5,110.977,0.0505,230707,0.622,NA,0,0,0.0619,-5.819,1,0.0425,0.58
5IFCL8jUbhv1nP3cPuda7n,Fairy of Shampoo,['TOMORROW X TOGETHER'],2020,68,1,105.145,0.313,267099,0.544,0.796,0,0.00673,0.42,-5.754,1,0.0604,0.473
77Uo6nqkmG5eFLgTuQcZIV,Being in Love with U,['Tomppabeats'],2016,53,2,81.953,0.848,49548,0.629,0.334,0,0.143,0.106,-9.781,1,0.424,0.617
34c4wiTY2MQTyVWS2Nuz9u,Emotional Crank,['Tomppabeats'],2016,50,9,148.102,0.908,74595,0.726,0.329,0,0.00943,0.36,-10.583,1,0.0929,0.346
3pUMsLZIy50bhHOR8K8EKG,Far Away,['Tomppabeats'],2016,55,10,73.117,0.444,52603,0.675,0.495,0,0.964,0.162,-11.151,0,0.0957,0.718
5qC17VMNoZdF2gAw28FtsV,Monday Loop,['Tomppabeats'],2016,62,10,69.006,0.872,91505,0.742,0.384,0,0.00305,0.132,-8.533,1,0.043,0.354
1qCmZnC1FUpNgOydIzqIPC,Bad Child,['Tones And I'],2020,80,6,117.992,0.402,221467,0.756,0.554,1,0,0.158,-4.24,0,0.0342,0.596
